Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,,revenue,,,
809962908,Blue,125,1,41,03-12-2023,Week-49,Q4,2023,8171,852,1909,52,0.104,Swipe ,Entertainment,324.53,0,,2358.53,45.35634615,,
809966058,Blue,355,1,101,03-12-2023,Week-49,Q4,2023,2835,1860,4569,81,0.656,Swipe ,Fuel,1187.94,0,,6111.94,75.45604938,,
809967783,Blue,355,1,96,03-12-2023,Week-49,Q4,2023,3038,1539,2189,54,0.507,Swipe ,Entertainment,612.92,0,,3156.92,58.46148148,,
809976033,Blue,350,0,149,03-12-2023,Week-49,Q4,2023,7819,1560,1582,25,0.2,Swipe ,Bills,158.2,0,,2090.2,83.608,,
809978733,Blue,245,0,83,03-12-2023,Week-49,Q4,2023,1438.3,746,4415,77,0.519,Chip ,Bills,1192.05,0,,5852.05,76.00064935,,
809984133,Blue,270,1,113,03-12-2023,Week-49,Q4,2023,32056,1887,2730,68,0.059,Swipe ,Grocery,737.1,0,,3737.1,54.95735294,,
809990883,Blue,360,1,111,03-12-2023,Week-49,Q4,2023,2423,1773,2038,64,0.732,Swipe ,Bills,203.8,0,,2601.8,40.653125,,
810040908,Blue,100,0,82,03-12-2023,Week-49,Q4,2023,3787,824,16220,120,0.218,Swipe ,Grocery,4379.4,0,,20699.4,172.495,,
810201783,Blue,140,1,82,03-12-2023,Week-49,Q4,2023,3119,1328,2740,62,0.426,Swipe ,Bills,520.6,0,,3400.6,54.8483871,,
810220833,Silver,300,1,116,03-12-2023,Week-49,Q4,2023,15871,2086,1562,43,0.131,Swipe ,Bills,93.72,0,,1955.72,45.48186047,,
810261633,Blue,405,1,123,03-12-2023,Week-49,Q4,2023,9682,1727,14991,95,0.178,Swipe ,Fuel,2398.56,0,,17794.56,187.3111579,,
810271083,Blue,200,0,97,03-12-2023,Week-49,Q4,2023,14897,0,2164,53,0,Swipe ,Grocery,151.48,0,,2515.48,47.46188679,,
810321933,Blue,125,1,93,03-12-2023,Week-49,Q4,2023,11229,1054,1898,36,0.094,Swipe ,Bills,322.66,0,,2345.66,65.15722222,,
810347208,Silver,370,1,86,03-12-2023,Week-49,Q4,2023,34516,2264,1330,31,0.066,Swipe ,Travel,199.5,0,,1899.5,61.27419355,,
810449883,Blue,250,0,93,03-12-2023,Week-49,Q4,2023,2215,1915,1270,27,0.865,Swipe ,Bills,88.9,0,,1608.9,59.58888889,,
810493458,Blue,250,0,103,03-12-2023,Week-49,Q4,2023,4058,1349,4388,72,0.332,Chip ,Entertainment,526.56,0,,5164.56,71.73,,
810545733,Blue,275,1,103,03-12-2023,Week-49,Q4,2023,2373,1480,4228,63,0.624,Online ,Fuel,422.8,0,,4925.8,78.18730159,,
810586833,Blue,370,1,81,03-12-2023,Week-49,Q4,2023,29638,857,3429,78,0.029,Chip ,Entertainment,342.9,0,,4141.9,53.10128205,,
810667158,Blue,425,1,76,03-12-2023,Week-49,Q4,2023,2430,974,4344,75,0.401,Chip ,Fuel,347.52,0,,5116.52,68.22026667,,
810789708,Blue,125,1,78,03-12-2023,Week-49,Q4,2023,2256,0,4587,92,0,Swipe ,Grocery,779.79,0,,5491.79,59.69336957,,
810856833,Blue,225,1,110,03-12-2023,Week-49,Q4,2023,11962,1025,1907,52,0.086,Swipe ,Bills,457.68,0,,2589.68,49.80153846,,
810868758,Blue,175,0,101,03-12-2023,Week-49,Q4,2023,12078,1687,2384,52,0.14,Swipe ,Fuel,166.88,0,,2725.88,52.42076923,,
810875958,Blue,95,1,63,03-12-2023,Week-49,Q4,2023,2016,395,2473,44,0.196,Chip ,Bills,544.06,0,,3112.06,70.72863636,,
810974958,Blue,290,1,63,03-12-2023,Week-49,Q4,2023,4123,1760,2447,40,0.427,Chip ,Bills,367.05,0,,3104.05,77.60125,,
810986883,Blue,175,1,111,03-12-2023,Week-49,Q4,2023,2557,1898,4808,83,0.742,Swipe ,Fuel,336.56,0,,5319.56,64.09108434,,
811005858,Blue,440,0,119,03-12-2023,Week-49,Q4,2023,1438.3,0,2914,70,0,Swipe ,Entertainment,233.12,0,,3587.12,51.24457143,,
811013658,Blue,245,1,92,03-12-2023,Week-49,Q4,2023,10816,871,3221,68,0.081,Swipe ,Entertainment,611.99,0,,4077.99,59.97044118,,
811035483,Silver,175,0,74,03-12-2023,Week-49,Q4,2023,34516,0,1641,35,0,Swipe ,Bills,393.84,0,,2209.84,63.13828571,,
811076883,Blue,175,0,81,03-12-2023,Week-49,Q4,2023,7979,0,5056,63,0,Swipe ,Bills,556.16,0,,5787.16,91.85968254,,
811081083,Blue,300,0,82,03-12-2023,Week-49,Q4,2023,1532,1183,4359,78,0.772,Swipe ,Bills,871.8,0,,5530.8,70.90769231,,
811095483,Silver,415,0,43,03-12-2023,Week-49,Q4,2023,21163,2517,1732,35,0.119,Chip ,Fuel,433,0,,2580,73.71428571,,
811111083,Blue,320,1,114,03-12-2023,Week-49,Q4,2023,2863,2517,1458,39,0.879,Swipe ,Fuel,393.66,0,,2171.66,55.68358974,,
811140933,Blue,485,0,98,03-12-2023,Week-49,Q4,2023,2616,1786,5219,63,0.683,Chip ,Fuel,417.52,0,,6121.52,97.16698413,,
811457058,Blue,125,0,66,03-12-2023,Week-49,Q4,2023,5881,2005,1931,56,0.341,Swipe ,Entertainment,386.2,0,,2442.2,43.61071429,,
811463283,Blue,345,1,97,03-12-2023,Week-49,Q4,2023,22437,1389,3283,50,0.062,Chip ,Entertainment,492.45,0,,4120.45,82.409,,
811467708,Blue,490,0,96,03-12-2023,Week-49,Q4,2023,22399,1431,2390,62,0.064,Swipe ,Travel,167.3,0,,3047.3,49.15,,
811475733,Blue,245,1,109,03-12-2023,Week-49,Q4,2023,3339,0,2432,48,0,Chip ,Bills,340.48,0,,3017.48,62.86416667,,
811527933,Silver,295,0,105,03-12-2023,Week-49,Q4,2023,10885,1758,2291,39,0.162,Chip ,Entertainment,481.11,0,,3067.11,78.64384615,,
811532208,Silver,330,1,102,03-12-2023,Week-49,Q4,2023,16277,1170,3634,62,0.072,Swipe ,Grocery,399.74,0,,4363.74,70.38290323,,
811534983,Blue,100,1,77,03-12-2023,Week-49,Q4,2023,2031,1069,1943,47,0.526,Swipe ,Bills,330.31,0,,2373.31,50.49595745,,
811554708,Blue,200,0,95,03-12-2023,Week-49,Q4,2023,26516,1434,3609,76,0.054,Swipe ,Grocery,1046.61,0,,4855.61,63.88960526,,
811571733,Blue,125,1,96,03-12-2023,Week-49,Q4,2023,2600,1876,2625,45,0.722,Swipe ,Fuel,735,0,,3485,77.44444444,,
811604133,Blue,300,1,66,03-12-2023,Week-49,Q4,2023,2492,1560,1126,23,0.626,Swipe ,Bills,157.64,0,,1583.64,68.85391304,,
811697958,Blue,300,0,73,03-12-2023,Week-49,Q4,2023,1488,755,4451,65,0.507,Chip ,Entertainment,534.12,0,,5285.12,81.30953846,,
811700058,Gold,225,0,101,03-12-2023,Week-49,Q4,2023,34516,687,4822,57,0.02,Swipe ,Grocery,1157.28,0,,6204.28,108.8470175,,
811705233,Blue,100,1,130,03-12-2023,Week-49,Q4,2023,7037,0,4099,71,0,Swipe ,Fuel,1147.72,0,,5346.72,75.30591549,,
811713408,Blue,225,1,112,03-12-2023,Week-49,Q4,2023,2642,1249,4897,81,0.473,Swipe ,Entertainment,489.7,0,,5611.7,69.28024691,,
811721133,Blue,140,1,89,03-12-2023,Week-49,Q4,2023,2359,1242,2021,50,0.526,Swipe ,Bills,282.94,0,,2443.94,48.8788,,
811762383,Blue,95,0,86,03-12-2023,Week-49,Q4,2023,2250,1788,4908,71,0.795,Swipe ,Entertainment,1177.92,0,,6180.92,87.05521127,,
811775883,Blue,385,1,100,03-12-2023,Week-49,Q4,2023,5397,2336,4734,96,0.433,Swipe ,Food,331.38,0,,5450.38,56.77479167,,
811793433,Silver,485,1,115,03-12-2023,Week-49,Q4,2023,34516,2381,15071,103,0.069,Swipe ,Fuel,3315.62,0,,18871.62,183.2196117,,
811889808,Blue,245,1,103,03-12-2023,Week-49,Q4,2023,23459,2305,7279,83,0.098,Swipe ,Bills,1455.8,0,,8979.8,108.1903614,,
811898133,Blue,285,0,109,03-12-2023,Week-49,Q4,2023,2555,2117,1334,32,0.829,Swipe ,Bills,253.46,0,,1872.46,58.514375,,
811907583,Blue,175,0,77,03-12-2023,Week-49,Q4,2023,7600,1574,4240,67,0.207,Swipe ,Bills,1144.8,0,,5559.8,82.98208955,,
811912608,Blue,250,0,157,03-12-2023,Week-49,Q4,2023,2741,1639,5077,87,0.598,Swipe ,Travel,507.7,0,,5834.7,67.06551724,,
811915383,Blue,140,1,101,03-12-2023,Week-49,Q4,2023,3152,1986,2530,50,0.63,Swipe ,Entertainment,480.7,0,,3150.7,63.014,,
811942983,Blue,125,1,115,03-12-2023,Week-49,Q4,2023,17627,1756,4836,74,0.1,Online ,Food,1015.56,0,,5976.56,80.76432432,,
811965558,Blue,460,0,117,03-12-2023,Week-49,Q4,2023,13743,0,9406,106,0,Swipe ,Food,846.54,0,,10712.54,101.0616981,,
811970808,Blue,405,1,117,03-12-2023,Week-49,Q4,2023,5972,1885,3491,65,0.316,Swipe ,Bills,837.84,0,,4733.84,72.82830769,,
811974483,Blue,110,0,88,03-12-2023,Week-49,Q4,2023,1466,723,5110,86,0.493,Swipe ,Bills,562.1,0,,5782.1,67.23372093,,
811980858,Blue,460,0,76,03-12-2023,Week-49,Q4,2023,7667,0,1501,35,0,Swipe ,Grocery,150.1,0,,2111.1,60.31714286,,
811989858,Silver,360,0,82,03-12-2023,Week-49,Q4,2023,32244,0,3501,65,0,Chip ,Fuel,560.16,0,,4421.16,68.01784615,,
812019933,Blue,415,1,107,03-12-2023,Week-49,Q4,2023,2468,2021,1797,46,0.819,Swipe ,Bills,251.58,0,,2463.58,53.55608696,,
812089383,Blue,355,0,116,03-12-2023,Week-49,Q4,2023,1438.3,892,4426,88,0.62,Swipe ,Bills,752.42,0,,5533.42,62.87977273,,
812218908,Blue,100,0,74,03-12-2023,Week-49,Q4,2023,4065,2517,2899,51,0.619,Swipe ,Fuel,318.89,0,,3317.89,65.05666667,,
812222208,Blue,300,1,110,03-12-2023,Week-49,Q4,2023,9733,863,5228,71,0.089,Swipe ,Grocery,1097.88,0,,6625.88,93.32225352,,
812224983,Blue,225,0,69,03-12-2023,Week-49,Q4,2023,4675,1340,8037,100,0.287,Swipe ,Grocery,562.59,0,,8824.59,88.2459,,
812230308,Blue,300,0,85,03-12-2023,Week-49,Q4,2023,2430,1657,8444,100,0.682,Swipe ,Grocery,1773.24,0,,10517.24,105.1724,,
812235108,Blue,380,1,56,03-12-2023,Week-49,Q4,2023,4057,755,4301,58,0.186,Swipe ,Bills,516.12,0,,5197.12,89.60551724,,
812247033,Blue,370,1,113,03-12-2023,Week-49,Q4,2023,3536,0,3281,39,0,Swipe ,Food,590.58,0,,4241.58,108.7584615,,
812406183,Blue,200,0,94,03-12-2023,Week-49,Q4,2023,1438.3,0,2207,41,0,Swipe ,Grocery,419.33,0,,2826.33,68.93487805,,
812408058,Blue,425,0,142,03-12-2023,Week-49,Q4,2023,34516,1082,7845,92,0.031,Swipe ,Grocery,2275.05,0,,10545.05,114.6201087,,
812411058,Blue,150,1,98,03-12-2023,Week-49,Q4,2023,2094,0,2690,46,0,Swipe ,Fuel,457.3,0,,3297.3,71.68043478,,
812420358,Blue,300,1,72,03-12-2023,Week-49,Q4,2023,2122,554,949,17,0.261,Swipe ,Bills,66.43,0,,1315.43,77.37823529,,
812441358,Blue,405,1,102,10-12-2023,Week-50,Q4,2023,1438.3,0,2660,89,0,Swipe ,Entertainment,691.6,0,,3756.6,42.20898876,,
812443458,Blue,140,1,70,10-12-2023,Week-50,Q4,2023,25808,0,7794,94,0,Swipe ,Food,2182.32,0,,10116.32,107.6204255,,
812446158,Blue,425,0,97,10-12-2023,Week-50,Q4,2023,1719,0,4869,65,0,Swipe ,Fuel,1071.18,0,,6365.18,97.92584615,,
812449758,Blue,250,0,94,10-12-2023,Week-50,Q4,2023,12254,0,2129,42,0,Swipe ,Grocery,404.51,0,,2783.51,66.27404762,,
812453283,Blue,355,1,117,10-12-2023,Week-50,Q4,2023,3161,1788,13692,117,0.566,Swipe ,Food,3423,0,,17470,149.3162393,,
812465958,Blue,125,1,148,10-12-2023,Week-50,Q4,2023,12286,997,4960,83,0.081,Chip ,Fuel,496,0,,5581,67.24096386,,
812488608,Blue,300,1,100,10-12-2023,Week-50,Q4,2023,5024,2209,4908,73,0.44,Chip ,Entertainment,981.6,0,,6189.6,84.7890411,,
812493033,Blue,420,0,60,10-12-2023,Week-50,Q4,2023,3410,1110,5102,63,0.326,Online ,Grocery,1173.46,0,,6695.46,106.2771429,,
812501358,Blue,175,1,108,10-12-2023,Week-50,Q4,2023,1752,611,4864,76,0.349,Swipe ,Bills,1070.08,0,,6109.08,80.38263158,,
812534958,Silver,345,0,112,10-12-2023,Week-50,Q4,2023,19000,1568,8443,97,0.083,Swipe ,Food,1182.02,0,,9970.02,102.7837113,,
812597508,Blue,150,1,42,10-12-2023,Week-50,Q4,2023,4489,2498,2153,58,0.556,Swipe ,Travel,387.54,0,,2690.54,46.38862069,,
812618883,Silver,295,0,71,10-12-2023,Week-50,Q4,2023,34516,2019,7774,95,0.058,Swipe ,Fuel,2098.98,0,,10167.98,107.0313684,,
812627208,Blue,410,1,87,10-12-2023,Week-50,Q4,2023,1438.3,738,1226,33,0.513,Swipe ,Travel,269.72,0,,1905.72,57.74909091,,
812653383,Blue,420,1,96,10-12-2023,Week-50,Q4,2023,1843,1520,4729,92,0.825,Swipe ,Fuel,472.9,0,,5621.9,61.1076087,,
812671758,Blue,445,0,94,10-12-2023,Week-50,Q4,2023,4345,2176,2458,44,0.501,Online ,Entertainment,270.38,0,,3173.38,72.12227273,,
812785158,Blue,395,1,67,10-12-2023,Week-50,Q4,2023,2411,1797,4331,63,0.745,Swipe ,Fuel,866.2,0,,5592.2,88.76507937,,
812788233,Blue,125,1,73,10-12-2023,Week-50,Q4,2023,6315,1305,2205,43,0.207,Swipe ,Fuel,396.9,0,,2726.9,63.41627907,,
812794983,Blue,300,1,95,10-12-2023,Week-50,Q4,2023,4086,1974,7932,87,0.483,Swipe ,Fuel,1665.72,0,,9897.72,113.7668966,,
812801958,Blue,220,0,107,10-12-2023,Week-50,Q4,2023,3566,1401,2425,54,0.393,Swipe ,Fuel,557.75,0,,3202.75,59.31018519,,
812809083,Blue,325,1,70,10-12-2023,Week-50,Q4,2023,19636,1566,2595,58,0.08,Swipe ,Bills,389.25,0,,3309.25,57.05603448,,
812956983,Blue,420,1,104,10-12-2023,Week-50,Q4,2023,3458,1989,3409,59,0.575,Swipe ,Fuel,715.89,0,,4544.89,77.0320339,,
812973708,Blue,250,1,120,10-12-2023,Week-50,Q4,2023,2793,1661,3247,69,0.595,Chip ,Fuel,746.81,1,,4243.81,61.50449275,,
812979408,Silver,280,0,114,10-12-2023,Week-50,Q4,2023,15142,0,2458,41,0,Chip ,Bills,270.38,1,,3008.38,73.37512195,,
813053733,Blue,200,1,126,10-12-2023,Week-50,Q4,2023,34516,278,3029,49,0.008,Swipe ,Bills,424.06,1,,3653.06,74.5522449,,
813153108,Blue,200,1,136,10-12-2023,Week-50,Q4,2023,31091,966,14565,108,0.031,Chip ,Grocery,1019.55,1,,15784.55,146.1532407,,
813182658,Blue,425,0,134,10-12-2023,Week-50,Q4,2023,1656,929,4408,79,0.561,Chip ,Grocery,925.68,1,,5758.68,72.89468354,,
813200058,Blue,200,0,120,10-12-2023,Week-50,Q4,2023,6500,1786,1497,27,0.275,Swipe ,Bills,164.67,1,,1861.67,68.95074074,,
813213558,Blue,300,0,105,10-12-2023,Week-50,Q4,2023,2267,1469,3709,64,0.648,Swipe ,Bills,667.62,1,,4676.62,73.0721875,,
813230208,Blue,280,1,88,10-12-2023,Week-50,Q4,2023,2900,1782,4686,64,0.614,Swipe ,Bills,1124.64,1,,6090.64,95.16625,,
813234108,Blue,375,0,74,10-12-2023,Week-50,Q4,2023,2922,1212,3895,70,0.415,Chip ,Grocery,623.2,1,,4893.2,69.90285714,,
813240408,Blue,225,0,87,10-12-2023,Week-50,Q4,2023,24880,836,1208,25,0.034,Swipe ,Entertainment,84.56,0,,1517.56,60.7024,,
813247083,Blue,405,1,161,10-12-2023,Week-50,Q4,2023,16059,618,1357,26,0.038,Swipe ,Bills,325.68,0,,2087.68,80.29538462,,
813261408,Blue,125,0,96,10-12-2023,Week-50,Q4,2023,2151,1338,3446,58,0.622,Swipe ,Bills,447.98,0,,4018.98,69.29275862,,
813338733,Blue,250,1,74,10-12-2023,Week-50,Q4,2023,5884,1382,4477,82,0.235,Chip ,Entertainment,1208.79,0,,5935.79,72.38768293,,
813380058,Blue,190,1,81,10-12-2023,Week-50,Q4,2023,4100,863,3593,51,0.21,Swipe ,Fuel,323.37,0,,4106.37,80.51705882,,
813427833,Blue,200,1,84,10-12-2023,Week-50,Q4,2023,2110,844,4812,77,0.4,Chip ,Fuel,1347.36,0,,6359.36,82.58909091,,
813435108,Blue,360,0,109,10-12-2023,Week-50,Q4,2023,3537,0,4726,78,0,Chip ,Bills,1039.72,0,,6125.72,78.53487179,,
813449508,Blue,150,0,88,10-12-2023,Week-50,Q4,2023,9918,850,2485,40,0.086,Swipe ,Entertainment,447.3,0,,3082.3,77.0575,,
813453408,Blue,250,1,119,10-12-2023,Week-50,Q4,2023,2448,1693,1269,30,0.692,Swipe ,Bills,203.04,0,,1722.04,57.40133333,,
813469458,Blue,290,1,56,10-12-2023,Week-50,Q4,2023,1438.3,673,2167,48,0.468,Swipe ,Fuel,498.41,0,,2955.41,61.57104167,,
813499458,Blue,440,1,55,10-12-2023,Week-50,Q4,2023,1438.3,0,2132,31,0,Swipe ,Entertainment,405.08,0,,2977.08,96.03483871,,
813573333,Blue,250,0,92,10-12-2023,Week-50,Q4,2023,2661,1466,1354,25,0.551,Swipe ,Fuel,135.4,0,,1739.4,69.576,,
813752433,Blue,470,1,76,10-12-2023,Week-50,Q4,2023,4075,1986,2449,27,0.487,Swipe ,Fuel,367.35,0,,3286.35,121.7166667,,
813755658,Blue,455,1,40,10-12-2023,Week-50,Q4,2023,11524,0,3598,72,0,Chip ,Bills,323.82,0,,4376.82,60.78916667,,
813764283,Gold,460,0,82,10-12-2023,Week-50,Q4,2023,17978,1820,15657,114,0.101,Swipe ,Grocery,4227.39,0,,20344.39,178.4595614,,
813804783,Blue,200,0,110,10-12-2023,Week-50,Q4,2023,2667,0,4399,54,0,Swipe ,Bills,1231.72,0,,5830.72,107.9762963,,
813807258,Blue,355,1,86,10-12-2023,Week-50,Q4,2023,1438.3,0,4670,82,0,Chip ,Entertainment,980.7,0,,6005.7,73.2402439,,
813810333,Blue,250,0,145,10-12-2023,Week-50,Q4,2023,2049,0,2703,54,0,Swipe ,Entertainment,513.57,0,,3466.57,64.19574074,,
813814008,Blue,245,0,81,10-12-2023,Week-50,Q4,2023,2324,1576,1272,37,0.678,Swipe ,Bills,101.76,0,,1618.76,43.75027027,,
813890883,Blue,430,1,87,10-12-2023,Week-50,Q4,2023,1555,0,3811,65,0,Online ,Bills,724.09,0,,4965.09,76.386,,
813895458,Blue,380,1,80,10-12-2023,Week-50,Q4,2023,2874,0,4617,89,0,Chip ,Grocery,923.4,0,,5920.4,66.52134831,,
813901458,Silver,190,0,106,10-12-2023,Week-50,Q4,2023,34516,1642,14954,95,0.048,Chip ,Travel,1644.94,0,,16788.94,176.7256842,,
813905508,Blue,355,0,87,10-12-2023,Week-50,Q4,2023,2002,1188,3735,73,0.593,Chip ,Bills,859.05,0,,4949.05,67.79520548,,
813915933,Blue,125,1,77,10-12-2023,Week-50,Q4,2023,2259,954,1393,35,0.422,Online ,Bills,320.39,0,,1838.39,52.52542857,,
813952233,Blue,150,1,88,10-12-2023,Week-50,Q4,2023,2978,2134,1413,46,0.717,Swipe ,Food,268.47,0,,1831.47,39.81456522,,
813961233,Blue,125,0,67,10-12-2023,Week-50,Q4,2023,4237,1676,2465,88,0.396,Swipe ,Bills,221.85,0,,2811.85,31.95284091,,
813964383,Blue,150,0,81,10-12-2023,Week-50,Q4,2023,8969,1226,2568,59,0.137,Online ,Entertainment,179.76,0,,2897.76,49.11457627,,
813967983,Blue,480,1,130,10-12-2023,Week-50,Q4,2023,1701,775,4471,71,0.456,Swipe ,Food,625.94,0,,5576.94,78.5484507,,
813971283,Blue,175,1,61,10-12-2023,Week-50,Q4,2023,2510,1508,3623,63,0.601,Chip ,Bills,362.3,0,,4160.3,66.03650794,,
813990483,Blue,125,0,87,10-12-2023,Week-50,Q4,2023,1864,1384,1662,32,0.742,Swipe ,Travel,299.16,0,,2086.16,65.1925,,
814086333,Blue,375,1,43,10-12-2023,Week-50,Q4,2023,2220,1337,1685,44,0.602,Online ,Food,320.15,0,,2380.15,54.09431818,,
814091058,Blue,400,1,116,10-12-2023,Week-50,Q4,2023,3119,2517,2492,50,0.807,Swipe ,Bills,373.8,0,,3265.8,65.316,,
814092858,Blue,200,0,69,10-12-2023,Week-50,Q4,2023,2222,694,4372,65,0.312,Swipe ,Grocery,612.08,0,,5184.08,79.75507692,,
814181433,Blue,250,0,77,10-12-2023,Week-50,Q4,2023,3914,1683,4242,64,0.43,Swipe ,Food,1102.92,0,,5594.92,87.420625,,
814191333,Blue,95,1,80,10-12-2023,Week-50,Q4,2023,24250,278,2153,41,0.011,Chip ,Grocery,495.19,0,,2743.19,66.90707317,,
814195758,Blue,480,0,89,10-12-2023,Week-50,Q4,2023,2596,1210,4642,78,0.466,Swipe ,Grocery,510.62,0,,5632.62,72.21307692,,
814219008,Blue,415,0,99,10-12-2023,Week-50,Q4,2023,1456,867,3953,69,0.595,Chip ,Entertainment,553.42,0,,4921.42,71.32492754,,
814312308,Blue,495,1,120,10-12-2023,Week-50,Q4,2023,5335,1373,1435,29,0.257,Swipe ,Entertainment,243.95,0,,2173.95,74.9637931,,
814364808,Blue,485,0,76,10-12-2023,Week-50,Q4,2023,3002,1002,2624,46,0.334,Swipe ,Fuel,314.88,0,,3423.88,74.43217391,,
814459833,Blue,470,0,114,10-12-2023,Week-50,Q4,2023,8017,0,3042,55,0,Swipe ,Grocery,395.46,0,,3907.46,71.04472727,,
814471983,Blue,435,0,71,10-12-2023,Week-50,Q4,2023,27310,0,1537,41,0,Swipe ,Fuel,368.88,0,,2340.88,57.09463415,,
814483608,Blue,200,1,160,10-12-2023,Week-50,Q4,2023,5798,2517,1860,43,0.434,Chip ,Entertainment,204.6,0,,2264.6,52.66511628,,
814489683,Blue,390,0,64,10-12-2023,Week-50,Q4,2023,5387,795,2596,59,0.148,Online ,Entertainment,311.52,0,,3297.52,55.89016949,,
814497483,Blue,320,0,95,10-12-2023,Week-50,Q4,2023,6479,1393,1618,47,0.215,Swipe ,Bills,291.24,0,,2229.24,47.4306383,,
814513008,Blue,250,1,88,10-12-2023,Week-50,Q4,2023,9620,2033,1735,43,0.211,Swipe ,Entertainment,416.4,0,,2401.4,55.84651163,,
814529508,Blue,390,0,91,10-12-2023,Week-50,Q4,2023,15370,686,4106,71,0.045,Swipe ,Fuel,698.02,0,,5194.02,73.15521127,,
814571058,Blue,270,1,98,10-12-2023,Week-50,Q4,2023,3450,2517,2545,64,0.73,Swipe ,Grocery,178.15,0,,2993.15,46.76796875,,
814586958,Blue,470,0,130,10-12-2023,Week-50,Q4,2023,3264,2042,4624,75,0.626,Swipe ,Food,1156,0,,6250,83.33333333,,
814590483,Blue,245,1,86,10-12-2023,Week-50,Q4,2023,3592,865,12777,95,0.241,Swipe ,Fuel,2683.17,0,,15705.17,165.3175789,,
814593858,Blue,200,1,101,10-12-2023,Week-50,Q4,2023,6103,1798,1468,34,0.295,Swipe ,Fuel,234.88,0,,1902.88,55.96705882,,
814611633,Blue,100,0,160,10-12-2023,Week-50,Q4,2023,2271,2154,4150,69,0.948,Swipe ,Bills,622.5,0,,4872.5,70.61594203,,
814752558,Blue,245,0,115,10-12-2023,Week-50,Q4,2023,2151,1163,2513,62,0.541,Swipe ,Grocery,150.78,0,,2908.78,46.91580645,,
814760358,Blue,175,1,154,10-12-2023,Week-50,Q4,2023,14627,1997,7766,82,0.137,Swipe ,Grocery,2096.82,0,,10037.82,122.412439,,
814765533,Blue,320,1,149,10-12-2023,Week-50,Q4,2023,10587,2517,2971,54,0.238,Swipe ,Entertainment,386.23,0,,3677.23,68.09685185,,
814776033,Blue,150,1,60,10-12-2023,Week-50,Q4,2023,13395,1678,2650,69,0.125,Swipe ,Bills,344.5,0,,3144.5,45.57246377,,
814785108,Blue,320,0,103,10-12-2023,Week-50,Q4,2023,2493,1655,4473,76,0.664,Swipe ,Food,402.57,0,,5195.57,68.36276316,,
814829583,Blue,390,1,58,10-12-2023,Week-50,Q4,2023,6453,0,4822,74,0,Swipe ,Grocery,675.08,0,,5887.08,79.55513514,,
814833408,Blue,250,1,61,10-12-2023,Week-50,Q4,2023,6036,1409,1741,45,0.233,Swipe ,Fuel,104.46,0,,2095.46,46.56577778,,
814840833,Blue,250,1,52,10-12-2023,Week-50,Q4,2023,7924,2517,2393,37,0.318,Chip ,Bills,598.25,0,,3241.25,87.60135135,,
814845933,Blue,380,0,111,10-12-2023,Week-50,Q4,2023,1438.3,0,3628,74,0,Chip ,Grocery,399.08,0,,4407.08,59.55513514,,
814852533,Blue,430,0,117,10-12-2023,Week-50,Q4,2023,16813,1185,1482,46,0.07,Swipe ,Bills,414.96,0,,2326.96,50.58608696,,
814987983,Blue,380,1,112,10-12-2023,Week-50,Q4,2023,3680,683,4835,77,0.186,Swipe ,Entertainment,870.3,0,,6085.3,79.02987013,,
814989933,Blue,175,1,84,10-12-2023,Week-50,Q4,2023,1795,1058,5575,73,0.589,Online ,Bills,557.5,0,,6307.5,86.40410959,,
814995933,Blue,335,0,72,10-12-2023,Week-50,Q4,2023,5798,1794,1724,45,0.309,Swipe ,Bills,310.32,0,,2369.32,52.65155556,,
815001108,Blue,100,1,83,10-12-2023,Week-50,Q4,2023,5945,1685,3598,67,0.283,Swipe ,Bills,971.46,0,,4669.46,69.69343284,,
815015283,Blue,250,0,74,10-12-2023,Week-50,Q4,2023,2655,1650,4025,62,0.621,Chip ,Food,885.5,0,,5160.5,83.23387097,,
815062383,Blue,245,0,116,10-12-2023,Week-50,Q4,2023,4549,1193,1914,33,0.262,Swipe ,Entertainment,497.64,0,,2656.64,80.50424242,,
815072283,Blue,140,0,103,10-12-2023,Week-50,Q4,2023,1789,1156,5110,75,0.646,Swipe ,Entertainment,1379.7,0,,6629.7,88.396,,
815078433,Blue,300,0,151,10-12-2023,Week-50,Q4,2023,6551,1718,13363,99,0.262,Swipe ,Fuel,2672.6,0,,16335.6,165.0060606,,
815085708,Blue,100,1,119,10-12-2023,Week-50,Q4,2023,10882,2517,1861,46,0.231,Swipe ,Fuel,353.59,0,,2314.59,50.31717391,,
815088483,Blue,335,1,165,10-12-2023,Week-50,Q4,2023,2543,1156,3864,64,0.455,Chip ,Food,966,0,,5165,80.703125,,
815091333,Blue,95,0,141,10-12-2023,Week-50,Q4,2023,3119,2196,4705,77,0.704,Chip ,Bills,423.45,0,,5223.45,67.83701299,,
815104608,Blue,320,1,51,10-12-2023,Week-50,Q4,2023,3818,584,2947,87,0.153,Swipe ,Fuel,707.28,0,,3974.28,45.68137931,,
815230458,Silver,125,1,78,10-12-2023,Week-50,Q4,2023,15504,1277,14181,126,0.082,Swipe ,Food,1276.29,0,,15582.29,123.6689683,,
